State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation
MO,Ralls County,29,173,4/10/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/11/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/12/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/13/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/14/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/15/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/16/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/17/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/18/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/19/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/20/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/21/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/22/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/23/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/24/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/25/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/26/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/27/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/28/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/29/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,4/30/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/1/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/2/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/3/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/4/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/5/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/6/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/7/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/8/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/9/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/10/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/11/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/12/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/13/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/14/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/15/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/16/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/17/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/18/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/19/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/20/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/21/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/22/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/23/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/24/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/25/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/26/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/27/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/28/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/29/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/30/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,5/31/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/1/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/2/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/3/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/4/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/5/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/6/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/7/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/8/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/9/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/10/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/11/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/12/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/13/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/14/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/15/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/16/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/17/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/18/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/19/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/20/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/21/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/22/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/23/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/24/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/25/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/26/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/27/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/28/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/29/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,6/30/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/1/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/2/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/3/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/4/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/5/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/6/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/7/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/8/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/9/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/10/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/11/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/12/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/13/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/14/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/15/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/16/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/17/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/18/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/19/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/20/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/21/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/22/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/23/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/24/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/25/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/26/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/27/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/28/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/29/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/30/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,7/31/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/1/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/2/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/3/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/4/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/5/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/6/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/7/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/8/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/9/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/10/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/11/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/12/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/13/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/14/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/15/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/16/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/17/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/18/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/19/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/20/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/21/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/22/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/23/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/24/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/25/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/26/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/27/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/28/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/29/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/30/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,8/31/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/1/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/2/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/3/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/4/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/5/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/6/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/7/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/8/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/9/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/10/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/11/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/12/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/13/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/14/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/15/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/16/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/17/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/18/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/19/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/20/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/21/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/22/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/23/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/24/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/25/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/26/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/27/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/28/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/29/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,9/30/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/1/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/2/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/3/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/4/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/5/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/6/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/7/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/8/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/9/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/10/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/11/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/12/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/13/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/14/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/15/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/16/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/17/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/18/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/19/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/20/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/21/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/22/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/23/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/24/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/25/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/26/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/27/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/28/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/29/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/30/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,10/31/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/1/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/2/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/3/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/4/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/5/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/6/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/7/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/8/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/9/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/10/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/11/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/12/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/13/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/14/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/15/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/16/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/17/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/18/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/19/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/20/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/21/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/22/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/23/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/24/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/25/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/26/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/27/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/28/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/29/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,11/30/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/1/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/2/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/3/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/4/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/5/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/6/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/7/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/8/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/9/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/10/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/11/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/12/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/13/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/14/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/15/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/16/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/17/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/18/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/19/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/20/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/21/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/22/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/23/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/24/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/25/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/26/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/27/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/28/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/29/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/30/20,2,NA,NA,NA,NA
MO,Ralls County,29,173,12/31/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/10/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/11/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/12/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/13/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/14/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/15/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/16/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/17/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/18/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/19/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/20/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/21/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/22/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/23/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/24/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/25/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/26/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/27/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/28/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/29/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,4/30/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/1/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/2/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/3/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/4/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/5/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/6/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/7/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/8/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/9/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/10/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/11/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/12/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/13/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/14/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/15/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/16/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/17/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/18/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/19/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/20/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/21/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/22/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/23/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/24/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/25/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/26/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/27/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/28/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/29/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/30/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,5/31/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/1/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/2/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/3/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/4/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/5/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/6/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/7/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/8/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/9/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/10/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/11/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/12/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/13/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/14/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/15/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/16/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/17/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/18/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/19/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/20/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/21/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/22/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/23/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/24/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/25/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/26/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/27/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/28/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/29/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,6/30/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/1/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/2/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/3/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/4/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/5/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/6/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/7/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/8/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/9/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/10/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/11/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/12/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/13/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/14/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/15/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/16/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/17/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/18/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/19/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/20/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/21/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/22/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/23/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/24/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/25/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/26/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/27/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/28/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/29/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/30/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,7/31/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/1/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/2/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/3/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/4/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/5/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/6/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/7/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/8/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/9/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/10/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/11/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/12/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/13/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/14/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/15/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/16/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/17/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/18/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/19/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/20/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/21/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/22/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/23/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/24/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/25/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/26/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/27/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/28/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/29/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/30/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,8/31/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/1/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/2/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/3/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/4/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/5/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/6/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/7/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/8/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/9/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/10/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/11/20,2,NA,NA,NA,NA
MO,Randolph County,29,175,9/12/20,2,NA,NA,NA,NA
